economy,series,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019
SYR,PA.NUS.FCRF,108.733333333333,154.13,237.029166666667,460.275833333333,492.610833333333,436.5,436.5
SYR,SE.SEC.ENRR,47.5814208984375,,,,,,
SYR,SE.TER.ENRR,31.4127197265625,44.4609794616699,47.8358993530273,43.7606582641602,,,
SYR,SH.DYN.MORT,36.9,35.5,37.1,32.2,32.9,32.5,24.6
SYR,SH.XPD.CHEX.GD.ZS,3.77518535,4.23171377,3.67464328,3.89073515,3.91299295,3.93852568,3.96978569
SYR,SL.UEM.TOTL.ZS,14.5,14.782,14.244,13.798,13.603,13.505,13.369
SYR,SP.DYN.LE00.IN,65.146,65.492,63.265,65.19,65.651,67.371,70.97
SYR,SP.POP.GROW,-4.92076611917059,-6.64640777600442,-4.27812265662123,-1.19521490586433,0.160516443980316,1.82043236963093,3.88559879868016
SYR,SP.URB.TOTL.IN.ZS,73.0620491886137,76.0,75.7529067188542,75.15400963398,74.5395596323392,74.0612602381775,73.8248788261986
SYR,TM.TAX.MRCH.SM.AR.ZS,15.16,,,,,,
TCA,AG.LND.ARBL.ZS,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737
TCA,BN.CAB.XOKA.GD.ZS,,11.2746582075413,14.2411154163207,20.5545024828499,2.9229683096609,13.1404891042622,
TCA,BX.KLT.DINV.WD.GD.ZS,,-7.26872638131726,-6.48146945952513,1.38011010932735,1.84213469921316,3.21281809957781,1.96536835982091
TCA,EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TCA,EG.FEC.RNEW.ZS,0.4,0.4,0.4,0.4,0.3,0.4,0.5
TCA,NV.AGR.TOTL.ZS,0.531547685236666,0.513482576403009,0.411861920068554,0.367779794655588,0.377058294197292,0.342988703741605,0.296536471507569
TCA,NY.GDP.PCAP.KD.ZG,-3.51219274120511,4.37835200669825,6.58611583730091,2.46456149346457,67.5979946960904,2.52456646348665,1.07340727929571
TCA,NY.GDP.TOTL.RT.ZS,0.00513935047593194,0.00597028510106603,0.00415130851289815,0.00520201843450933,0.00448799747282142,0.00277281674159693,0.00235664810158653
TCA,PA.NUS.FCRF,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TCA,SE.SEC.ENRR,,72.6863226863227,81.0204081632653,73.9748274462038,85.01841997544,95.5051546391753,91.2056151940545
TCA,SE.TER.ENRR,,13.5160680529301,12.3809523809524,11.0619469026549,11.8171251452925,11.3000755857899,11.7383177570093
TCA,SE.XPD.TOTL.GD.ZS,2.80478695053816,2.74654631561921,3.09093999862671,2.90744573120893,2.47278207606746,2.7437698841095,2.12170004844665
TCA,SH.DYN.MORT,6.6,6.4,6.2,6.0,5.8,5.6,5.5
TCA,SP.DYN.LE00.IN,77.1,77.212,77.321,77.437,77.505,77.596,77.691
TCA,SP.POP.GROW,4.64054070760549,4.06734083176964,4.34092296180069,4.56566213237616,4.08606209437612,4.04120189777229,3.79390439929271
TCA,SP.URB.TOTL.IN.ZS,91.3168927865286,91.5971200472541,91.8737937193851,92.1466904484552,92.4155868799755,92.6802596594323,92.9404854322845
TCD,AG.LND.ARBL.ZS,3.9707750952986,4.12960609911055,4.12960609911055,4.20902160101652,4.20902160101652,4.20902160101652,4.20902160101652
TCD,BX.KLT.DINV.WD.GD.ZS,2.91179134022524,-3.72317778039931,3.84380092336452,1.87837153237555,2.72215531343515,3.00704966736056,3.80153819394825
TCD,EG.ELC.ACCS.ZS,8.1,8.4,7.7,9.2,10.9,10.1,8.4
TCD,EG.FEC.RNEW.ZS,72.6,72.5,72.7,72.7,72.8,73.1,72.8
TCD,FB.ATM.TOTL.P5,0.76304636871369,0.762998958930309,1.02697282506668,1.30002940984899,1.43395350969083,1.45644704926296,1.34596651949972
TCD,FD.AST.PRVT.GD.ZS,4.38218854176659,5.95949323111494,6.23915116763313,9.61318176473386,9.04054863169123,8.19058069887593,7.4880454792211
TCD,FP.CPI.TOTL.ZG,0.222671564624551,1.6819731392567,4.37712665065654,-0.792440525236102,-1.5370996298084,4.27462198610545,-0.971939175419401
TCD,IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5
TCD,IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5
TCD,IQ.CPA.TRAD.XQ,3.0,3.0,3.0,3.0,3.0,3.0,3.0
TCD,IT.CEL.SETS.P2,33.3154384690936,37.0123277165075,37.3152541289811,36.9555838356879,40.7648866631048,43.2279057924006,45.9378876746208
TCD,IT.NET.USER.ZS,2.5,2.900000095,3.5,5.800000191,6.351900101,6.956299782,7.618199825
TCD,NE.TRD.GNFS.ZS,51.5308164549816,40.8116269859319,48.5114982079885,43.9580149331537,43.2900613852468,46.7384317860183,46.6777247152768
TCD,NV.AGR.TOTL.ZS,31.7128603274934,31.1688076695246,33.6210255108379,39.3716151096934,38.4300853118306,37.6181441617191,37.5903652533914
TCD,NY.GDP.PCAP.KD.ZG,-0.767831669015877,-1.51652756708047,0.0674074942708955,-7.0850619018951,-4.81719581978666,2.24768972082788,2.04363651475524
TCD,NY.GDP.TOTL.RT.ZS,20.0436304196548,15.6882203824047,11.9712071081449,13.110061160108,16.8846139020106,20.9399413766231,19.6499588651766
TCD,PA.NUS.FCRF,493.899623852237,493.757329875312,591.21169798261,592.605615063022,580.656749587858,555.446458398226,585.911013180369
TCD,SE.ADT.LITR.ZS,,,,22.3099994659424,,,30.6299991607666
TCD,SE.SEC.ENRR,24.5326035474767,22.8485794067383,22.2454248795188,22.530490847167,20.5855678473561,20.0021180694774,20.192877474143
TCD,SE.TER.ENRR,,3.38820626861646,3.22750677590433,,,,
TCD,SE.XPD.TOTL.GD.ZS,2.06696009635925,2.32031229563021,2.34283149521162,2.38847586229946,1.8390200138092,2.25947501392013,2.37245795383591
TCD,SH.DYN.MORT,135.8,132.3,128.7,125.0,121.4,117.6,114.0
TCD,SH.XPD.CHEX.GD.ZS,2.95766044,3.29708338,3.40253925,3.70842481,3.51023412,3.2893219,3.38471627
TCD,SL.UEM.TOTL.ZS,0.955,0.984,1.032,1.091,1.132,1.135,1.077
TCD,SP.DYN.LE00.IN,51.051,51.141,51.32,51.603,51.875,52.447,52.993
